key	text	tooltip
unit_abilities_tooltip_text_wh_main_rune_passive_rune_of_slowness	The uncanny glow of this rune is an awe-inspiring sight, apt to fill foes with debilitating dread.	true
unit_abilities_tooltip_text_wh2_dlc15_spell_bound_chain_lightning	Lightning arcs across the battlefield, leaping from foe-to-foe with crackling fury until there are none left within the storm.	true
unit_abilities_onscreen_name_wh_pro03_unit_passive_unbinding_krell	Unbinding	true
unit_abilities_onscreen_name_wh_dlc05_item_passive_cloak_of_isha	Cloak of Isha	true
unit_abilities_tooltip_text_wh2_dlc13_army_abilities_storm_of_xholankha	Could it be that "the Lost" has returned from his impossible quest to wreak havoc upon the enemies of the Old Ones?	true
unit_abilities_onscreen_name_wh2_dlc16_character_abilities_muster_of_malevolents	Muster of Malevolents	true
unit_abilities_onscreen_name_wh2_dlc15_lord_abilities_lord_of_dragons	Lord of Dragons	true
unit_abilities_onscreen_name_wh_dlc08_quest_abilities_soul_binding	Soulbinding	true
unit_abilities_onscreen_name_wh2_dlc09_army_abilities_barrage_of_the_legion	Legionary Barrage	true
unit_abilities_onscreen_name_wh2_dlc09_item_passive_scorpion_armour	Scorpion Armour	true
unit_abilities_onscreen_name_wh_main_rune_abilities_rune_of_courage	Rune of Courage	true
unit_abilities_onscreen_name_wh_main_item_passive_the_great_book_of_grudges	The Great Book of Grudges	true
unit_abilities_tooltip_text_wh2_dlc12_lord_abilities_focus_instincts	By which the mind is concentrated on the task at hand, allowing it to be carried out effectively whilst keeping passion and abandon firmly in check.	true
unit_abilities_tooltip_text_wh2_dlc13_unit_abilities_bathed_in_blood	"Wade through blood and spill a bath-full more" is the code by which the legendary Carroburg Greatswords live and die.	true
unit_abilities_onscreen_name_wh2_dlc15_unit_abilities_mimic_murderous_prowess	Mirror (Murderous Mastery)	true
unit_abilities_onscreen_name_wh2_dlc17_army_abilities_zhufbar_42_pounders_engineer	Zhufbar 42-Pounders	true
unit_abilities_tooltip_text_wh_dlc03_spell_wild_savage_dominion	The Bray-Shaman sends his mind winging into the wilds to possess a Cygor, then summons it to the battlefield.	true
unit_abilities_tooltip_text_wh2_dlc15_unit_abilities_sun_dragon_breath_imrik	Despite being an adolescent in Dragon terms, Gordinar’s breath blazes with the intense power of the sun itself.	true
unit_abilities_onscreen_name_wh_dlc08_lord_abilities_seduction_of_the_serpent	Seduction of the Serpent	true
unit_abilities_onscreen_name_wh_dlc03_hero_passive_strength_of_the_land_ii	Strength of the Land II	true
unit_abilities_tooltip_text_wh_main_banner_passive_scarecrow_banner	The mangled form of a terrifying scarecrow has spent too long under Morrslieb's glow. It was taken from the fields and now is a banner to frighten anything with wings. 	true
unit_abilities_onscreen_name_wh_pro03_lord_abilities_lord_of_undeath_3	Lord of Undeath	true
unit_abilities_onscreen_name_wh_dlc04_spell_vampires_invocation_of_nehek_helman	Invocation of Nehek	true
unit_abilities_tooltip_text_wh_main_character_abilities_get_back_ere	Da Boss ain't ready to run an' so expects da boyz to stay put too!	true
unit_abilities_onscreen_name_wh2_dlc15_army_abilities_wind_trap_3b	Wind Trap 3b	true
unit_abilities_tooltip_text_wh2_dlc17_army_abilities_shatterstone	Even a stone wall which would stop most, if not all, comers is no defence against the unbridled fury of the wild.	true
unit_abilities_tooltip_text_wh_dlc08_spell_metal_plague_of_rust_kihar	The enemy target's armour begins to rust, disappearing in clouds of tiny flakes and weakening his defensive abilities.	true
unit_abilities_tooltip_text_wh2_dlc10_lord_abilities_red_ruin	Seeking a mighty death - despite his kingly obligations - Ungrim recklessly carves a path of red ruin through foolish enemies.	true
unit_abilities_onscreen_name_wh_main_character_passive_benediction	Benediction	true
unit_abilities_onscreen_name_wh_dlc05_spell_life_earth_blood	Earth Blood	true
unit_abilities_tooltip_text_wh2_dlc12_character_abilities_brass_orb	Possession of this orb enables the user to inexorably drag the foe into a turbulent vortex of pain and death.	true
unit_abilities_onscreen_name_wh_dlc03_hero_passive_strength_of_the_land_i	Strength of the Land I	true
unit_abilities_onscreen_name_wh2_twa03_weapon_abilities_whip_of_agony	Whip of Agony	true
unit_abilities_onscreen_name_wh2_dlc13_lord_abilities_rock_of_itza	Rok of Itza	true
unit_abilities_onscreen_name_wh_main_spell_lil_waaagh_curse_of_da_bad_moon	Curse of Da Bad Moon	true
unit_abilities_onscreen_name_wh_dlc05_quest_passive_gift_of_slaanesh	Gift of Slaanesh	true
unit_abilities_tooltip_text_wh_dlc05_spell_life_earth_blood_branchwraith	The Wizard draws wholesome energies from the soil, imbuing companions with the natural resilience of the earth.	true
unit_abilities_tooltip_text_wh2_dlc15_army_abilities_wind_trap_2a	placeholder	true
unit_abilities_tooltip_text_wh2_main_spell_plague_pestilent_breath_upgraded	The Skaven utters a vile phrase and belches forth an impossibly foul cloud.	true
unit_abilities_onscreen_name_wh2_dlc11_unit_passive_gaseous_demise	Gaseous Demise	true
unit_abilities_onscreen_name_wh2_main_weapon_abilities_sword_of_teclis	Sword of Teclis	true
unit_abilities_tooltip_text_wh2_dlc11_spell_deep_ghost_ship	Every mariner has heard the tale of Vangheist, and now his restless spirit is summoned on board the Shadewraith to deliver a devastating broadside. 	true
unit_abilities_tooltip_text_wh2_main_spell_plague_plague_upgraded	The caster unleashes a vile disease that scours the battlefield in search of victims to infect and instantly petrify.	true
unit_abilities_onscreen_name_wh_main_spell_heavens_curse_of_the_midnight_wind	Curse of the Midnight Wind	true
unit_abilities_onscreen_name_wh_dlc05_lord_abilities_lamentation_of_despair	Lamentation of Despairs	true
unit_abilities_tooltip_text_wh2_dlc09_weapon_abilities_blade_of_setep	The very late King Setep's ornate, curved sword shimmers with a blue hue that shatters the foe's armour.	true
unit_abilities_tooltip_text_wh2_dlc16_hero_abilities_tide_of_death	As soon as the Packmaster unleashes his beloved 'pets' upon the battlefield, their bloodthirsty hunt begins!	true
unit_abilities_onscreen_name_wh2_main_spell_plague_vermintide	Vermintide	true
unit_abilities_onscreen_name_wh_main_lore_passive_metalshifting	Metalshifting	true
unit_abilities_onscreen_name_wh2_dlc11_lord_abilities_dreaded_duelist	Dreaded Duellist	true
unit_abilities_onscreen_name_wh2_main_item_abilities_scrying_stone	Scrying Stone	true
unit_abilities_tooltip_text_wh2_dlc12_unit_abilities_drop_rocks_character	Crude though it may be, swiftly swooping in low to pepper the foe with rocks remains a most effective tactic.	true
unit_abilities_onscreen_name_wh2_main_army_abilities_mors_clanstone	Mors Clanstone	true
unit_abilities_onscreen_name_wh_dlc03_spell_wild_devolve_upgraded	Devolve Upgraded	true
unit_abilities_onscreen_name_wh2_dlc12_unit_abilities_shield_of_chaqua	Shield of Chaqua	true
unit_abilities_tooltip_text_wh_dlc08_weapon_abilities_stinky_giant_club	Both the Giant and his club smell absolutely repulsive, their repellent odour discouraging foes just long enough for this blunt instrument to do its messy work.	true
unit_abilities_onscreen_name_wh2_main_weapon_passive_heartrender_and_the_darksword	Heartrender & the Darksword	true
unit_abilities_tooltip_text_wh_dlc06_rune_passive_master_rune_of_slowness	The uncanny glow of this rune is an awe-inspiring sight, apt to fill foes with debilitating dread.	true
unit_abilities_tooltip_text_wh_main_spell_light_bironas_timewarp_upgraded	The Wizard infuses his allies with Light Magic, freeing them from the passage of time and speeding up their actions.	true
unit_abilities_tooltip_text_wh2_dlc11_spell_deep_denizens_of_the_deep	Some things should never rise above the waves or be seen by mortal eyes.	true
unit_abilities_onscreen_name_wh_dlc04_unit_passive_unbinding_crypt_ghouls	Unbinding	true
unit_abilities_onscreen_name_wh2_dlc15_item_abilities_blacktoofs_conjuration	Blacktoof's Conjuration	true
unit_abilities_onscreen_name_wh2_dlc16_character_passive_resplendence_of_luminescents	Resplendence of Luminescents	true
unit_abilities_tooltip_text_wh_dlc03_weapon_passive_mangelder	Mangelder saps the strength of mind as well as body. It is a weapon rightly feared across the Old World.	true
unit_abilities_tooltip_text_wh_dlc03_spell_wild_bray_scream	This spell unleashes a howling roar of such intensity that it mashes brains and bursts eyeballs.	true
unit_abilities_onscreen_name_wh2_dlc15_lord_abilities_da_boss_loons	Da Boss' Loons	true
unit_abilities_tooltip_text_wh_dlc06_spell_bound_vindictive_glare	Green bolts of purest spite burst forth from the Shaman and streak towards the enemy.	true
unit_abilities_onscreen_name_wh_main_character_abilities_rally	Rally!	true
unit_abilities_tooltip_text_wh2_dlc14_spell_stealth_veil_of_shadows_upgraded	This pulsing, shadowy vortex barges into the target enemy, pushing them from the Wizard's path with a blast of magical energy.	true
unit_abilities_onscreen_name_wh_main_character_abilities_blood_lust	Blood Lust	true
unit_abilities_onscreen_name_wh2_dlc14_final_battle_ability_summon_snikch	Mislead	true
unit_abilities_tooltip_text_wh_dlc04_unit_passive_balefire	Balefire contains trace elements of Warpstone, so the burning braziers slowly drive mortal men to madness.	true
unit_abilities_onscreen_name_wh2_main_item_abilities_scroll_of_hoeth	Scroll of Hoeth	true
unit_abilities_onscreen_name_wh_dlc08_hero_passive_vicious_assault_ii	Vicious Assault II	true
unit_abilities_onscreen_name_wh2_main_spell_bound_radiant_gem_of_hoeth	Radiant Gem of Hoeth	true
unit_abilities_tooltip_text_wh_main_spell_heavens_wind_blast	The Astromancer seizes the winds of the battlefield, directing them against the foe to batter the targets with unhallowed gales.	true
unit_abilities_onscreen_name_wh2_dlc13_lord_abilities_fire_arrow	Arrow of Aqshy	true
unit_abilities_onscreen_name_wh2_main_spell_plague_wither_upgraded	Wither Upgraded	true
unit_abilities_tooltip_text_wh2_main_spell_high_magic_tempest	Without warning, a conflagration of the eight arcane Winds forms on the foe, creating a devastating tempest.	true
unit_abilities_onscreen_name_wh2_main_weapon_abilities_hydra_blade	Hydra Blade	true
unit_abilities_onscreen_name_wh2_dlc09_lord_abilities_wrath_of_ptra	Wrath of Ptra	true
unit_abilities_tooltip_text_wh2_dlc09_lord_abilities_venom_wave	Even if you survive the explosion, a surge of noxious fumes follows in its deadly wake.	true
unit_abilities_tooltip_text_wh_dlc03_character_abilities_apocalyptic_vision	In fitful dreams, he sees the end. The world collapsing in on itself, leaving nothing but ashes and aberration.	true
unit_abilities_onscreen_name_wh_main_character_abilities_stand_your_ground	Stand Your Ground!	true
unit_abilities_onscreen_name_wh2_dlc15_quest_passive_blood_frenzy	Blood Frenzy	true
unit_abilities_tooltip_text_wh_main_spell_metal_final_transmutation_upgraded	The Wizard unleashes a hail of magical energy, transmuting his foes into Unliving golden statues.	true
unit_abilities_onscreen_name_wh_dlc05_banner_passive_banner_of_the_eternal_queen	Banner of the Eternal Queen	true
unit_abilities_onscreen_name_wh2_dlc13_final_battle_character_abilities_rodrik_ward_save_reduction	Oppressive Fighter	true
unit_abilities_tooltip_text_wh_pro04_unit_abilities_soul_devourer	Sometimes less really is more; the souls of the fallen feed the engines of war.	true
unit_abilities_onscreen_name_wh_main_weapon_passive_warrior_bane	Warrior Bane	true
unit_abilities_onscreen_name_wh2_main_lord_passive_kindle_the_fury	Kindle the Fury	true
unit_abilities_tooltip_text_wh2_main_unit_passive_blizzard_aura	The Frostheart is surrounded by icy shards and biting winds with every great flap of its mighty wings.	true
unit_abilities_tooltip_text_wh2_dlc11_spell_deep_fog_of_the_damned	"They'll never know how many we are in this fog… Attack!"	true
unit_abilities_onscreen_name_wh2_main_item_abilities_skalm	Skalm	true
unit_abilities_tooltip_text_wh2_dlc17_unit_passive_searing_bile_blood	So concentrated is the spurting vitriolic bile of this Jabberslythe’s wounds that it eats through solid armour to dissolve the flesh below.	true
unit_abilities_onscreen_name_wh2_dlc13_lord_abilities_kill_shot	Focused Shot	true
unit_abilities_onscreen_name_wh2_main_unit_passive_scurry_away	Scurry Away!	true
unit_abilities_tooltip_text_wh_main_spell_light_banishment_upgraded	Creatures of the dark beware, for the Mage casts a ball of pure light to banish enemies of white wizardry.	true
unit_abilities_onscreen_name_wh2_dlc15_unit_abilities_arachneruption	Arachneruption	true
unit_abilities_tooltip_text_wh2_dlc10_weapon_passive_shadow_of_khaine	Hidden ability to house vfx and boost splash attack impacts	true
unit_abilities_tooltip_text_wh_main_spell_light_shems_burning_gaze_upgraded	Bolts of cleansing energy fly from the Wizard’s hands, searing evil wherever they strike.	true
unit_abilities_onscreen_name_wh_main_character_passive_evasion	Evasion	true
unit_abilities_tooltip_text_wh2_dlc09_character_passive_wrath_of_the_creator	Hatred this strong is infectious, contagious, and inescapable.	true
unit_abilities_onscreen_name_wh_dlc05_spell_life_earth_blood_upgraded	Earth Blood Upgraded	true
unit_abilities_tooltip_text_wh_dlc06_weapon_passive_hammer_of_angrund	Soaked in centuries of Greenskin blood, the Ironhammer has been handed down to every rightful Angrund ruler of the Eight Peaks.	true
unit_abilities_onscreen_name_wh_main_spell_heavens_harmonic_convergence_upgraded	Harmonic Convergence Upgraded	true
unit_abilities_onscreen_name_wh_dlc03_weapon_passive_mangelder	Mangelder	true
unit_abilities_onscreen_name_wh_dlc08_quest_passive_favoured_by_the_god	Favoured by the God	true
unit_abilities_onscreen_name_wh2_main_unit_abilities_death_shriek	Death Shriek	true
unit_abilities_onscreen_name_wh_dlc04_spell_vampires_raise_dead_strigoi	Command of the Unliving	true
unit_abilities_onscreen_name_wh_dlc08_hero_passive_twisted_flesh_iii	Twisted Flesh III	true
unit_abilities_tooltip_text_wh2_dlc16_character_passive_murder_of_spites	Hiding in their hosts' hollows are fiendish forms, ready to strike out at any who draw near.	true
unit_abilities_tooltip_text_wh2_dlc17_unit_passive_drunken_bravado	Fuelled by looted wine, the Centigors strut and swagger with vulgar bravado to boost their own vigour.	true
unit_abilities_tooltip_text_wh2_main_weapon_bound_winged_staff	With a mighty bellow, the Wizard invokes Corvus the Crow Lord, summoning his servants to peck at the foe's eyes. 	true
unit_abilities_tooltip_text_wh2_dlc12_item_passive_braid_of_bordeleaux	Said to be a braid cut from the hair of the Sea-God Manann, this sacred artefact has been held by Bordeleaux since the reign of the very first duke.	true
