key	superseded_abilities_set	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	is_hidden_in_ui_for_enemy
wh_dlc02_unit_passive_the_flag_of_blood_keep		false	wh_dlc02_unit_passive_the_flag_of_blood_keep		wh_type_augment		wh_main_anc_group_common	true	false	unit	false
wh_dlc03_banner_passive_manbane_standard		false	wh_dlc03_anc_magic_standard_manbane_standard		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	banner	false
wh_dlc03_banner_passive_slug_skin		false	wh_dlc03_anc_mark_of_chaos_slug_skin		wh_type_augment		wh_main_anc_group_common	true	false	banner	false
wh_dlc03_banner_passive_totem_of_rust		false	wh_dlc03_anc_magic_standard_totem_of_rust		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	banner	false
wh_dlc03_character_abilities_apocalyptic_vision		true	wh_dlc03_character_abilities_apocalyptic_vision		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_dlc03_character_abilities_blood_lust		true	wh_main_character_abilities_blood_lust		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_dlc03_character_abilities_call_of_violence		true	wh_dlc03_character_abilities_call_of_violence		wh_type_area_of_augments		wh_main_anc_group_common	true	false	character	false
wh_dlc03_character_abilities_deadly_onslaught		true	wh_main_character_abilities_deadly_onslaught		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh_dlc03_character_abilities_foe_seeker		true	wh_main_character_abilities_foe_seeker		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_dlc03_hero_passive_something_wicked_this_way_comes		false	wh_dlc03_hero_passvie_something_wicked_this_way_comes		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	hero	false
wh_dlc03_hero_passive_strength_of_the_land_i		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_common	true	false	hero	false
wh_dlc03_hero_passive_strength_of_the_land_ii		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	hero	false
wh_dlc03_hero_passive_strength_of_the_land_iii		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	hero	false
wh_dlc03_hero_passive_strength_of_the_land_iv		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	hero	false
wh_dlc03_hero_passive_the_unrelenting_warherd_i		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_common	true	false	hero	false
wh_dlc03_hero_passive_the_unrelenting_warherd_ii		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	hero	false
wh_dlc03_hero_passive_the_unrelenting_warherd_iii		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	hero	false
wh_dlc03_hero_passive_the_unrelenting_warherd_iv		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	hero	false
wh_dlc03_hero_passive_unholy_power		false	wh_dlc03_hero_passive_unholy_power		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	hero	false
wh_dlc03_item_abilities_chalice_of_dark_rain		false	wh_dlc03_item_abilities_chalice_of_dark_rain		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	item	false
wh_dlc03_item_abilities_hagtree_fetish		false	wh_dlc03_anc_arcane_item_hagtree_fetish		wh_type_area_of_augments		wh_main_anc_group_common	true	false	item	false
wh_dlc03_item_abilities_horn_of_the_first_beast		false	wh_dlc03_item_abilities_horn_of_the_first_beast		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	item	false
wh_dlc03_item_abilities_jagged_dagger		false	wh_dlc03_anc_arcane_item_jagged_dagger		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	item	false
wh_dlc03_item_abilities_skull_of_rarkos		false	wh_dlc03_anc_arcane_item_skull_of_rarkos		wh_type_augment_of_the_winds		wh_main_anc_group_rare	true	false	item	false
wh_dlc03_item_passive_banner_of_the_fallen_kings		true	wh_dlc03_anc_magic_standard_banner_of_the_fallen_kings		wh_type_augment		wh_main_anc_group_common	true	false	banner	false
wh_dlc03_item_passive_blackened_plate		false	wh_magic_item_passive_armour		wh_type_area_of_ward_save		wh_main_anc_group_common	true	false	item	false
wh_dlc03_item_passive_icon_of_vilification		false	wh_magic_item_passive_enchanted		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_dlc03_item_passive_shard_of_the_herdstone		false	wh_magic_item_passive_enchanted		wh_type_augment_of_the_winds		wh_main_anc_group_rare	true	false	item	false
wh_dlc03_item_passive_the_dark_mail		false	wh_magic_item_passive_armour		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_dlc03_item_passive_trollhide		false	wh_magic_item_passive_armour		wh_type_regeneration		wh_main_anc_group_rare	true	false	item	false
wh_dlc03_lord_passive_crush_the_weak		false	wh_dlc03_lord_passive_crush_the_weak		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	lord	false
wh_dlc03_lore_passive_bestial_surge		true	wh_dlc03_lore_passive_bestial_surge		wh_type_area_of_augments		wh_main_anc_group_common	true	false	lore	false
wh_dlc03_lore_passive_wild_heart		true	wh_dlc03_lore_passive_wild_heart		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	lore	false
wh_dlc03_quest_passive_poisoning		false	wh_dlc03_character_passive_poisoning		wh_type_area_of_direct_damage		wh_main_anc_group_unique	true	false	quest	false
wh_dlc03_spell_beasts_flock_of_doom		true	wh_dlc03_spell_beasts_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_type_area_of_direct_damage	spell_previews/beast/wh_dlc03_spell_beast_flock_of_doom	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_beasts_flock_of_doom_upgraded		true	wh_dlc03_spell_beasts_flock_of_doom		wh_type_area_of_direct_damage	spell_previews/beast/wh_dlc03_spell_beast_flock_of_doom	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_beasts_panns_impenetrable_pelt		true	wh_dlc03_spell_beasts_panns_impenetrable_pelt	wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	wh_type_augment	spell_previews/beast/wh_dlc03_spell_beast_panns_impenetrable_pelt	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded		true	wh_dlc03_spell_beasts_panns_impenetrable_pelt		wh_type_area_of_augments	spell_previews/beast/wh_dlc03_spell_beast_panns_impenetrable_pelt	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_beasts_the_amber_spear		true	wh_dlc03_spell_beasts_the_amber_spear	wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh_type_magic_missile	spell_previews/beast/wh_dlc03_spell_beast_the_amber_spear	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_beasts_the_amber_spear_upgraded		true	wh_dlc03_spell_beasts_the_amber_spear		wh_type_magic_missile	spell_previews/beast/wh_dlc03_spell_beast_the_amber_spear	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_beasts_the_curse_of_anraheir		true	wh_dlc03_spell_beasts_the_curse_of_anraheir	wh_dlc03_spell_beasts_the_curse_of_anraheir_upgraded	wh_type_hex	spell_previews/beast/wh_dlc03_spell_beast_the_curse_of_anraheir	wh_main_anc_group_rare	true	false	spell	false
wh_dlc03_spell_beasts_the_curse_of_anraheir_upgraded		true	wh_dlc03_spell_beasts_the_curse_of_anraheir		wh_type_hex	spell_previews/beast/wh_dlc03_spell_beast_the_curse_of_anraheir	wh_main_anc_group_rare	true	false	spell	false
wh_dlc03_spell_beasts_transformation_of_kadon		true	wh_dlc03_spell_beasts_transformation_of_kadon		wh_type_augment	spell_previews/beast/wh_dlc03_spell_beast_transformation_of_kadon	wh_main_anc_group_rare	true	false	spell	false
wh_dlc03_spell_beasts_wyssans_wildform		true	wh_dlc03_spell_beasts_wyssans_wildform	wh_dlc03_spell_beasts_wyssans_wildform_upgraded	wh_type_augment	spell_previews/beast/wh_dlc03_spell_beast_wyssans_wildform	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_beasts_wyssans_wildform_upgraded		true	wh_dlc03_spell_beasts_wyssans_wildform		wh_type_augment	spell_previews/beast/wh_dlc03_spell_beast_wyssans_wildform	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_bound_the_amber_spear		true	wh_dlc03_spell_beasts_the_amber_spear		wh_type_magic_missile		wh_main_anc_group_uncommon	true	false	bound	false
wh_dlc03_spell_bound_viletide		true	wh_dlc03_spell_wild_viletide		wh_type_explosion		wh_main_anc_group_common	true	false	bound	false
wh_dlc03_spell_wild_bray_scream		true	wh_dlc03_spell_wild_bray_scream	wh_dlc03_spell_wild_bray_scream_upgraded	wh_type_breath	spell_previews/wild/wh_dlc03_spell_wild_bray_scream	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_wild_bray_scream_upgraded		true	wh_dlc03_spell_wild_bray_scream		wh_type_breath	spell_previews/wild/wh_dlc03_spell_wild_bray_scream	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_wild_devolve		true	wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve_upgraded	wh_type_hex	spell_previews/wild/wh_dlc03_spell_wild_traitor_kin	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_wild_devolve_upgraded		true	wh_dlc03_spell_wild_devolve		wh_type_area_of_hexes	spell_previews/wild/wh_dlc03_spell_wild_traitor_kin	wh_main_anc_group_common	true	false	spell	false
wh_dlc03_spell_wild_mantle_of_ghorok		true	wh_dlc03_spell_wild_mantle_of_ghorok	wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded	wh_type_augment	spell_previews/wild/wh_dlc03_spell_wild_mantle_of_ghorok	wh_main_anc_group_rare	true	false	spell	false
wh_dlc03_spell_wild_savage_dominion		true	wh_dlc03_spell_wild_savage_dominion		wh_type_augment	spell_previews/wild/wh_dlc03_spell_wild_savage_dominion	wh_main_anc_group_rare	true	false	spell	false
wh_dlc03_spell_wild_traitor_kin		true	wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin_upgraded	wh_type_area_of_direct_damage	spell_previews/wild/wh_dlc03_spell_wild_devolve	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_wild_traitor_kin_upgraded		true	wh_dlc03_spell_wild_traitor_kin		wh_type_area_of_direct_damage	spell_previews/wild/wh_dlc03_spell_wild_devolve	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_wild_viletide		true	wh_dlc03_spell_wild_viletide	wh_dlc03_spell_wild_viletide_upgraded	wh_type_explosion	spell_previews/wild/wh_dlc03_spell_wild_viletide	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_spell_wild_viletide_upgraded		true	wh_dlc03_spell_wild_viletide		wh_type_explosion	spell_previews/wild/wh_dlc03_spell_wild_viletide	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc03_unit_abilities_slaughterers_call		false	wh_dlc03_unit_abilities_slaughterers_call		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	unit	false
wh_dlc03_unit_passive_bloodgreed		false	wh_dlc03_unit_passive_bloodgreed		wh_type_augment		wh_main_anc_group_common	false	false	unit	false
wh_dlc03_unit_passive_drunken		false	wh_dlc03_unit_passive_drunken		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh_dlc03_unit_passive_primal_fury		false	wh_dlc03_unit_passive_primal_fury		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh_dlc03_unit_passive_soul_eater		false	wh_dlc03_unit_passive_soul_eater		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	unit	false
wh_dlc03_unit_passive_unbinding_chaos_spawn		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh_dlc03_unit_passive_unbinding_cygor		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh_dlc03_unit_passive_unbinding_giant		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh_dlc03_unit_passive_unbinding_manticore		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh_dlc03_weapon_abilities_axe_of_men		false	wh_dlc03_weapon_abilities_axe_of_men		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	weapon	false
wh_dlc03_weapon_abilities_hunting_spear		false	wh_dlc03_weapon_abilities_hunting_spear		wh_type_magic_missile		wh_main_anc_group_rare	true	false	weapon	false
wh_dlc03_weapon_abilities_scourge		false	wh_dlc03_weapon_abilities_scourge		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc03_weapon_passive_everbleed		false	wh_magic_item_passive_weapon		wh_type_augment		wh_main_anc_group_common	true	false	weapon	false
wh_dlc03_weapon_passive_mangelder		false	wh_magic_item_passive_weapon		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	weapon	false
wh_dlc03_weapon_passive_the_brass_cleaver		false	wh_magic_item_passive_weapon		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	weapon	false
wh_dlc03_weapon_passive_the_middenland_runefang		false	wh_magic_item_passive_weapon		wh_type_regeneration		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc04_hero_passive_divine_power		false	wh_dlc04_hero_passive_divine_power		wh_type_hex		wh_main_anc_group_uncommon	true	false	hero	false
wh_dlc04_item_abilities_the_carstein_ring		false	wh_dlc04_item_abilities_the_carstein_ring		wh_type_ward_save		wh_main_anc_group_unique	true	false	item	false
wh_dlc04_item_abilities_the_liber_noctus		false	wh_dlc04_item_abilities_the_liber_noctus		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_dlc04_item_passive_jade_griffon		false	wh_magic_item_passive_talisman		wh_type_regeneration		wh_main_anc_group_unique	true	false	item	false
wh_dlc04_lord_abilities_beguile		false	wh_dlc04_lord_abilities_beguile		wh_type_hex		wh_main_anc_group_uncommon	true	false	lord	false
wh_dlc04_lord_passive_aura_of_dark_majesty		false	wh_dlc04_lord_passive_aura_of_dark_majesty		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	lord	false
wh_dlc04_quest_abilities_servant_of_nagash		false	wh_dlc04_spell_vamps_raise_dead_ghorst		wh_type_augment		wh_main_anc_group_unique	true	false	quest	false
wh_dlc04_spell_bound_banishment		true	wh_main_spell_light_banishment		wh_type_vortex		wh_main_anc_group_rare	true	false	bound	false
wh_dlc04_spell_bound_banishment_innate		false	wh_main_spell_light_banishment		wh_type_vortex		wh_main_anc_group_rare	false	false	bound	false
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded		true	wh_main_spell_bound_hammer_of_sigmar		wh_type_augment		wh_main_anc_group_uncommon	true	false	bound	false
wh_dlc04_spell_bound_net_of_amyntok		false	wh_main_spell_light_net_of_amyntok		wh_type_hex	spell_previews/light/wh_main_spell_light_net_of_amyntok	wh_main_anc_group_uncommon	true	false	bound	false
wh_dlc04_spell_bound_shield_of_faith_upgraded		true	wh_main_spell_bound_shield_of_faith		wh_type_area_of_ward_save		wh_main_anc_group_rare	true	false	bound	false
wh_dlc04_spell_bound_soulfire_upgraded		true	wh_main_spell_bound_soulfire		wh_type_bombardment		wh_main_anc_group_rare	true	false	bound	false
wh_dlc04_spell_death_doom_and_darkness_strigoi		true	wh_main_spell_death_doom_and_darkness	wh_main_spell_death_doom_and_darkness_upgraded	wh_type_hex		wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc04_spell_death_soulblight_strigoi		true	wh_main_spell_death_soulblight	wh_main_spell_death_soulblight_upgraded	wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc04_spell_death_spirit_leech_strigoi		true	wh_main_spell_death_spirit_leech	wh_main_spell_death_spirit_leech_upgraded	wh_type_direct_damage		wh_main_anc_group_common	true	false	spell	false
wh_dlc04_spell_vampires_curse_of_years_helman		true	wh_main_spell_vampires_curse_of_years		wh_type_area_of_hexes	spell_previews/vampire/wh_main_spell_vampires_curse_of_years	wh_main_anc_group_rare	true	false	spell	false
wh_dlc04_spell_vampires_gaze_of_nagash_helman		true	wh_main_spell_vampires_gaze_of_nagash	wh_main_spell_vampires_gaze_of_nagash_upgraded	wh_type_magic_missiles	spell_previews/vampire/wh_main_spell_vampires_gaze_of_nagash	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc04_spell_vampires_gaze_of_nagash_strigoi		true	wh_main_spell_vampires_gaze_of_nagash	wh_main_spell_vampires_gaze_of_nagash_upgraded	wh_type_magic_missiles	spell_previews/vampire/wh_main_spell_vampires_gaze_of_nagash	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc04_spell_vampires_invocation_of_nehek_helman		true	wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_type_regeneration	spell_previews/vampire/wh_main_spell_vampires_invocation_of_nehek	wh_main_anc_group_common	true	false	spell	false
wh_dlc04_spell_vampires_invocation_of_nehek_strigoi		true	wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_type_regeneration	spell_previews/vampire/wh_main_spell_vampires_invocation_of_nehek	wh_main_anc_group_common	true	false	spell	false
wh_dlc04_spell_vampires_raise_dead_helman		true	wh_dlc04_spell_vamps_raise_dead_ghorst	wh_dlc04_spell_vampires_raise_dead_upgraded_helman	wh_type_augment	spell_previews/vampire/wh_dlc04_spell_vampire_awaken_from_the_grave	wh_main_anc_group_unique	true	false	spell	false
wh_dlc04_spell_vampires_raise_dead_strigoi		true	wh_dlc04_spell_vampires_raise_dead_strigoi	wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi	wh_type_augment	spell_previews/vampire/wh_dlc04_spell_vampire_command_of_the_unliving	wh_main_anc_group_rare	true	false	spell	false
